timestamp;dataset;config;contamination_rate;purification_method;train_limit;n_train_original;n_train_after_purification;n_contaminated;n_patches_removed;n_test;n_normal_test;n_anomaly_test;seed;knn_k;percentile_threshold;img_auroc;img_aupr;img_f1max;tpr_fpr1;tpr_fpr5;auroc_delta_vs_clean;recovery_rate;inference_time_s
2026-02-14T12:38:51.501853;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;150;58;92;2;5;95;0.8638;0.9211;0.8325;0.5217;0.5652;-0.0075;;7.43
2026-02-14T12:38:58.301217;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;2;5;95;0.8996;0.9465;0.8763;0.5652;0.7391;0.0283;;6.79
2026-02-14T12:39:05.712853;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;150;58;92;2;5;95;0.9209;0.9570;0.8844;0.6522;0.7717;0.0497;-0.7550;7.41
2026-02-14T12:39:12.661830;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;2;5;98;0.8713;0.9252;0.8325;0.5543;0.5543;;;6.85
2026-02-14T12:39:20.255929;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;157;150;58;92;2;5;98;0.8675;0.9237;0.8318;0.5217;0.5652;-0.0037;;7.59
2026-02-14T12:39:27.005137;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;2;5;98;0.8996;0.9465;0.8763;0.5652;0.7391;0.0283;;6.74
2026-02-14T12:39:34.639245;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;157;150;58;92;2;5;98;0.9234;0.9576;0.8878;0.6522;0.7717;0.0521;-0.8411;7.63
2026-02-14T12:39:41.408971;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;2;5;99;0.8713;0.9252;0.8325;0.5543;0.5543;;;6.67
2026-02-14T12:39:49.018173;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;79;150;58;92;2;5;99;0.8690;0.9246;0.8325;0.5217;0.5761;-0.0022;;7.61
2026-02-14T12:39:55.787668;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;2;5;99;0.8996;0.9465;0.8763;0.5652;0.7391;0.0283;;6.76
2026-02-14T12:40:03.586031;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;79;150;58;92;2;5;99;0.9018;0.9483;0.8763;0.6087;0.7500;0.0305;-0.0795;7.79
2026-02-14T12:40:10.475129;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;3;5;80;0.9307;0.9647;0.9158;0.6848;0.7717;;;6.80
2026-02-14T12:40:16.934710;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;1568;150;58;92;3;5;80;0.9181;0.9570;0.8947;0.5543;0.7717;-0.0126;;6.46
2026-02-14T12:40:23.687708;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;3;5;80;0.9039;0.9509;0.8973;0.6087;0.7065;-0.0268;;6.74
2026-02-14T12:40:30.142737;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;1568;150;58;92;3;5;80;0.9237;0.9555;0.8958;0.6087;0.6848;-0.0069;0.7413;6.45
2026-02-14T12:40:36.905456;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;3;5;90;0.9307;0.9647;0.9158;0.6848;0.7717;;;6.68
2026-02-14T12:40:43.918984;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;784;150;58;92;3;5;90;0.9170;0.9570;0.8984;0.6413;0.7826;-0.0137;;7.01
2026-02-14T12:40:50.622932;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;3;5;90;0.9039;0.9509;0.8973;0.6087;0.7065;-0.0268;;6.69
2026-02-14T12:40:57.859625;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;784;150;58;92;3;5;90;0.9295;0.9591;0.8925;0.5978;0.6848;-0.0011;0.9580;7.23
2026-02-14T12:41:04.714162;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;3;5;95;0.9307;0.9647;0.9158;0.6848;0.7717;;;6.76
2026-02-14T12:41:12.123250;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;150;58;92;3;5;95;0.9239;0.9603;0.9053;0.6522;0.7717;-0.0067;;7.40
2026-02-14T12:41:18.944940;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;3;5;95;0.9039;0.9509;0.8973;0.6087;0.7065;-0.0268;;6.81
2026-02-14T12:41:26.309930;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;150;58;92;3;5;95;0.9117;0.9542;0.8936;0.6304;0.7065;-0.0189;0.2937;7.36
2026-02-14T12:41:33.226534;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;3;5;98;0.9307;0.9647;0.9158;0.6848;0.7717;;;6.82
2026-02-14T12:41:40.755872;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;157;150;58;92;3;5;98;0.9252;0.9613;0.9149;0.6739;0.7717;-0.0054;;7.53
2026-02-14T12:41:47.450477;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;3;5;98;0.9039;0.9509;0.8973;0.6087;0.7065;-0.0268;;6.68
2026-02-14T12:41:54.951873;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;157;150;58;92;3;5;98;0.9153;0.9560;0.9032;0.6304;0.7174;-0.0154;0.4266;7.50
2026-02-14T12:42:01.894970;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;3;5;99;0.9307;0.9647;0.9158;0.6848;0.7717;;;6.85
2026-02-14T12:42:09.551239;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;79;150;58;92;3;5;99;0.9267;0.9620;0.9149;0.6739;0.7717;-0.0039;;7.65
2026-02-14T12:42:16.387548;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;3;5;99;0.9039;0.9509;0.8973;0.6087;0.7065;-0.0268;;6.82
2026-02-14T12:42:24.051668;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;79;150;58;92;3;5;99;0.9147;0.9555;0.9032;0.6196;0.7174;-0.0159;0.4056;7.66
2026-02-14T12:42:31.011577;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;4;5;80;0.9305;0.9611;0.8914;0.6196;0.7826;;;6.86
2026-02-14T12:42:37.395065;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;1568;150;58;92;4;5;80;0.8999;0.9417;0.8619;0.5109;0.6413;-0.0305;;6.38
2026-02-14T12:42:44.213998;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;4;5;80;0.9215;0.9597;0.8925;0.7174;0.8043;-0.0090;;6.80
2026-02-14T12:42:50.581301;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;1568;150;58;92;4;5;80;0.9117;0.9479;0.8646;0.5326;0.6630;-0.0187;-1.0833;6.36
2026-02-14T12:42:57.390561;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;4;5;90;0.9305;0.9611;0.8914;0.6196;0.7826;;;6.72
2026-02-14T12:43:04.472234;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;784;150;58;92;4;5;90;0.9100;0.9494;0.8729;0.5978;0.7174;-0.0204;;7.08
2026-02-14T12:43:11.334212;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;4;5;90;0.9215;0.9597;0.8925;0.7174;0.8043;-0.0090;;6.85
2026-02-14T12:43:18.377557;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;784;150;58;92;4;5;90;0.9406;0.9660;0.8939;0.6522;0.7826;0.0101;2.1250;7.04
2026-02-14T12:43:25.210827;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;4;5;95;0.9305;0.9611;0.8914;0.6196;0.7826;;;6.74
2026-02-14T12:43:32.672960;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;150;58;92;4;5;95;0.9211;0.9556;0.8743;0.5978;0.7391;-0.0094;;7.46
2026-02-14T12:43:39.396619;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;4;5;95;0.9215;0.9597;0.8925;0.7174;0.8043;-0.0090;;6.71
2026-02-14T12:43:46.746141;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;150;58;92;4;5;95;0.9408;0.9681;0.8939;0.7500;0.8152;0.0103;2.1458;7.35
2026-02-14T12:43:53.576063;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;4;5;98;0.9305;0.9611;0.8914;0.6196;0.7826;;;6.73
2026-02-14T12:44:01.178950;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;157;150;58;92;4;5;98;0.9247;0.9579;0.8864;0.6087;0.7717;-0.0058;;7.60
2026-02-14T12:44:07.997602;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;4;5;98;0.9215;0.9597;0.8925;0.7174;0.8043;-0.0090;;6.81
2026-02-14T12:44:15.606834;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;157;150;58;92;4;5;98;0.9333;0.9653;0.8984;0.7391;0.8152;0.0028;1.3125;7.61
2026-02-14T12:44:22.528133;mvtec_AD/cable;cont_0pct_none;0.0;none;10;10;10;0;0;150;58;92;4;5;99;0.9305;0.9611;0.8914;0.6196;0.7826;;;6.82
2026-02-14T12:44:30.161189;mvtec_AD/cable;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;79;150;58;92;4;5;99;0.9286;0.9602;0.8914;0.6196;0.7826;-0.0019;;7.63
2026-02-14T12:44:36.948051;mvtec_AD/cable;cont_30pct_none;0.3;none;10;10;10;3;0;150;58;92;4;5;99;0.9215;0.9597;0.8925;0.7174;0.8043;-0.0090;;6.77
2026-02-14T12:44:44.601496;mvtec_AD/cable;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;79;150;58;92;4;5;99;0.9220;0.9603;0.8925;0.7283;0.8043;-0.0084;0.0625;7.65
2026-02-14T12:44:53.133814;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;0;5;80;0.5261;0.7403;0.8592;0.0168;0.0168;;;7.47
2026-02-14T12:45:00.187125;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;1568;160;41;119;0;5;80;0.5276;0.7957;0.8561;0.1261;0.1681;0.0014;;7.05
2026-02-14T12:45:07.824229;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;0;5;80;0.5300;0.7398;0.8530;0.0084;0.0168;0.0039;;7.62
2026-02-14T12:45:14.937485;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;1568;160;41;119;0;5;80;0.5567;0.7998;0.8540;0.0924;0.1345;0.0305;-6.8421;7.11
2026-02-14T12:45:22.662473;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;0;5;90;0.5261;0.7403;0.8592;0.0168;0.0168;;;7.57
2026-02-14T12:45:30.234218;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;784;160;41;119;0;5;90;0.5015;0.7450;0.8603;0.0252;0.0588;-0.0246;;7.57
2026-02-14T12:45:37.800099;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;0;5;90;0.5300;0.7398;0.8530;0.0084;0.0168;0.0039;;7.55
2026-02-14T12:45:45.432422;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;784;160;41;119;0;5;90;0.5101;0.7469;0.8592;0.0168;0.0504;-0.0160;5.1053;7.63
2026-02-14T12:45:53.178781;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;0;5;95;0.5261;0.7403;0.8592;0.0168;0.0168;;;7.61
2026-02-14T12:46:01.046528;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;160;41;119;0;5;95;0.5384;0.7515;0.8592;0.0168;0.0168;0.0123;;7.87
2026-02-14T12:46:08.650670;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;0;5;95;0.5300;0.7398;0.8530;0.0084;0.0168;0.0039;;7.59
2026-02-14T12:46:16.576317;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;160;41;119;0;5;95;0.5142;0.7329;0.8530;0.0000;0.0336;-0.0119;4.0526;7.92
2026-02-14T12:46:24.256214;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;0;5;98;0.5261;0.7403;0.8592;0.0168;0.0168;;;7.55
2026-02-14T12:46:32.466540;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;157;160;41;119;0;5;98;0.5405;0.7513;0.8592;0.0168;0.0168;0.0143;;8.21
2026-02-14T12:46:40.028012;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;0;5;98;0.5300;0.7398;0.8530;0.0084;0.0168;0.0039;;7.55
2026-02-14T12:46:48.350225;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;157;160;41;119;0;5;98;0.5298;0.7483;0.8530;0.0168;0.0252;0.0037;0.0526;8.32
2026-02-14T12:46:55.981401;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;0;5;99;0.5261;0.7403;0.8592;0.0168;0.0168;;;7.51
2026-02-14T12:47:04.231933;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;79;160;41;119;0;5;99;0.5331;0.7449;0.8592;0.0168;0.0168;0.0070;;8.25
2026-02-14T12:47:11.664507;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;0;5;99;0.5300;0.7398;0.8530;0.0084;0.0168;0.0039;;7.41
2026-02-14T12:47:19.813592;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;79;160;41;119;0;5;99;0.5306;0.7409;0.8530;0.0084;0.0168;0.0045;-0.1579;8.15
2026-02-14T12:47:27.374808;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;1;5;80;0.7596;0.9008;0.8679;0.1513;0.3782;;;7.45
2026-02-14T12:47:34.284216;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;1568;160;41;119;1;5;80;0.5763;0.7896;0.8530;0.0168;0.0504;-0.1832;;6.91
2026-02-14T12:47:41.762320;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;1;5;80;0.6048;0.8045;0.8530;0.0168;0.1597;-0.1547;;7.46
2026-02-14T12:47:48.607573;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;1568;160;41;119;1;5;80;0.5807;0.8098;0.8561;0.1008;0.1429;-0.1789;-0.1563;6.84
2026-02-14T12:47:56.084015;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;1;5;90;0.7596;0.9008;0.8679;0.1513;0.3782;;;7.36
2026-02-14T12:48:03.751370;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;784;160;41;119;1;5;90;0.6958;0.8748;0.8561;0.1261;0.3277;-0.0637;;7.66
2026-02-14T12:48:11.315979;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;1;5;90;0.6048;0.8045;0.8530;0.0168;0.1597;-0.1547;;7.55
2026-02-14T12:48:18.844675;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;784;160;41;119;1;5;90;0.5421;0.7766;0.8592;0.0336;0.1008;-0.2175;-0.4053;7.52
2026-02-14T12:48:26.522700;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;1;5;95;0.7596;0.9008;0.8679;0.1513;0.3782;;;7.57
2026-02-14T12:48:34.339373;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;160;41;119;1;5;95;0.6965;0.8740;0.8645;0.1597;0.3025;-0.0631;;7.81
2026-02-14T12:48:41.886067;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;1;5;95;0.6048;0.8045;0.8530;0.0168;0.1597;-0.1547;;7.53
2026-02-14T12:48:49.802231;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;160;41;119;1;5;95;0.5622;0.7620;0.8551;0.0252;0.0420;-0.1974;-0.2755;7.91
2026-02-14T12:48:57.382087;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;1;5;98;0.7596;0.9008;0.8679;0.1513;0.3782;;;7.47
2026-02-14T12:49:05.476226;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;157;160;41;119;1;5;98;0.7413;0.8985;0.8679;0.1765;0.4202;-0.0182;;8.09
2026-02-14T12:49:13.082506;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;1;5;98;0.6048;0.8045;0.8530;0.0168;0.1597;-0.1547;;7.59
2026-02-14T12:49:21.238519;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;157;160;41;119;1;5;98;0.5778;0.7740;0.8530;0.0168;0.0420;-0.1818;-0.1748;8.15
2026-02-14T12:49:28.843134;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;1;5;99;0.7596;0.9008;0.8679;0.1513;0.3782;;;7.49
2026-02-14T12:49:37.088931;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;79;160;41;119;1;5;99;0.7598;0.9049;0.8679;0.1765;0.4538;0.0002;;8.24
2026-02-14T12:49:44.580449;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;1;5;99;0.6048;0.8045;0.8530;0.0168;0.1597;-0.1547;;7.48
2026-02-14T12:49:52.879268;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;79;160;41;119;1;5;99;0.5917;0.7972;0.8530;0.0504;0.0588;-0.1679;-0.0848;8.30
2026-02-14T12:50:00.569773;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;2;5;80;0.5850;0.8302;0.8657;0.1513;0.2437;;;7.58
2026-02-14T12:50:07.382650;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;1568;160;41;119;2;5;80;0.5261;0.7867;0.8592;0.0420;0.1345;-0.0588;;6.81
2026-02-14T12:50:14.912408;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;2;5;80;0.5708;0.7759;0.8530;0.0000;0.1345;-0.0141;;7.52
2026-02-14T12:50:21.780380;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;1568;160;41;119;2;5;80;0.5638;0.8118;0.8530;0.0924;0.1765;-0.0211;-0.4928;6.86
2026-02-14T12:50:29.405036;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;2;5;90;0.5850;0.8302;0.8657;0.1513;0.2437;;;7.51
2026-02-14T12:50:37.074655;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;784;160;41;119;2;5;90;0.5628;0.8052;0.8676;0.0756;0.2101;-0.0221;;7.67
2026-02-14T12:50:44.570245;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;2;5;90;0.5708;0.7759;0.8530;0.0000;0.1345;-0.0141;;7.48
2026-02-14T12:50:52.171272;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;784;160;41;119;2;5;90;0.6046;0.8101;0.8530;0.0252;0.1261;0.0197;2.3913;7.60
2026-02-14T12:50:59.909371;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;2;5;95;0.5850;0.8302;0.8657;0.1513;0.2437;;;7.63
2026-02-14T12:51:07.857722;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;160;41;119;2;5;95;0.5643;0.8015;0.8676;0.0672;0.1849;-0.0207;;7.94
2026-02-14T12:51:15.459233;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;2;5;95;0.5708;0.7759;0.8530;0.0000;0.1345;-0.0141;;7.59
2026-02-14T12:51:23.529592;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;160;41;119;2;5;95;0.5993;0.8035;0.8530;0.0168;0.2269;0.0143;2.0145;8.07
2026-02-14T12:51:31.375597;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;2;5;98;0.5850;0.8302;0.8657;0.1513;0.2437;;;7.73
2026-02-14T12:51:39.612377;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;157;160;41;119;2;5;98;0.5530;0.7916;0.8657;0.0420;0.1092;-0.0320;;8.23
2026-02-14T12:51:47.180873;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;2;5;98;0.5708;0.7759;0.8530;0.0000;0.1345;-0.0141;;7.56
2026-02-14T12:51:55.397100;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;157;160;41;119;2;5;98;0.5823;0.7854;0.8530;0.0084;0.1261;-0.0027;0.8116;8.21
2026-02-14T12:52:03.101270;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;2;5;99;0.5850;0.8302;0.8657;0.1513;0.2437;;;7.58
2026-02-14T12:52:11.459085;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;79;160;41;119;2;5;99;0.5659;0.8158;0.8657;0.1681;0.2101;-0.0191;;8.35
2026-02-14T12:52:18.970931;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;2;5;99;0.5708;0.7759;0.8530;0.0000;0.1345;-0.0141;;7.50
2026-02-14T12:52:27.201843;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;79;160;41;119;2;5;99;0.5743;0.7814;0.8530;0.0084;0.1429;-0.0107;0.2464;8.23
2026-02-14T12:52:34.951569;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;3;5;80;0.6811;0.8490;0.8550;0.0924;0.1597;;;7.64
2026-02-14T12:52:41.849584;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;1568;160;41;119;3;5;80;0.5507;0.8044;0.8530;0.1092;0.1765;-0.1304;;6.89
2026-02-14T12:52:49.379063;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;3;5;80;0.5880;0.8134;0.8530;0.1345;0.1345;-0.0931;;7.52
2026-02-14T12:52:56.285952;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;1568;160;41;119;3;5;80;0.5632;0.8003;0.8530;0.0840;0.0924;-0.1179;-0.2665;6.90
2026-02-14T12:53:03.911938;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;3;5;90;0.6811;0.8490;0.8550;0.0924;0.1597;;;7.51
2026-02-14T12:53:11.527047;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;784;160;41;119;3;5;90;0.5356;0.7758;0.8530;0.0672;0.1176;-0.1455;;7.61
2026-02-14T12:53:19.095309;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;3;5;90;0.5880;0.8134;0.8530;0.1345;0.1345;-0.0931;;7.56
2026-02-14T12:53:26.680533;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;784;160;41;119;3;5;90;0.5491;0.7658;0.8530;0.0168;0.0672;-0.1320;-0.4185;7.58
2026-02-14T12:53:34.306504;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;3;5;95;0.6811;0.8490;0.8550;0.0924;0.1597;;;7.51
2026-02-14T12:53:42.236468;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;160;41;119;3;5;95;0.5829;0.7800;0.8530;0.0252;0.0336;-0.0982;;7.93
2026-02-14T12:53:49.802392;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;3;5;95;0.5880;0.8134;0.8530;0.1345;0.1345;-0.0931;;7.55
2026-02-14T12:53:57.663458;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;160;41;119;3;5;95;0.5302;0.7593;0.8530;0.0168;0.0588;-0.1509;-0.6211;7.86
2026-02-14T12:54:05.326525;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;3;5;98;0.6811;0.8490;0.8550;0.0924;0.1597;;;7.55
2026-02-14T12:54:13.488716;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;157;160;41;119;3;5;98;0.6378;0.8163;0.8530;0.0420;0.0924;-0.0432;;8.16
2026-02-14T12:54:21.064767;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;3;5;98;0.5880;0.8134;0.8530;0.1345;0.1345;-0.0931;;7.56
2026-02-14T12:54:29.220419;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;157;160;41;119;3;5;98;0.5479;0.7891;0.8530;0.0756;0.1681;-0.1332;-0.4317;8.15
2026-02-14T12:54:36.812092;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;3;5;99;0.6811;0.8490;0.8550;0.0924;0.1597;;;7.48
2026-02-14T12:54:45.019212;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;79;160;41;119;3;5;99;0.6727;0.8447;0.8550;0.1008;0.1261;-0.0084;;8.20
2026-02-14T12:54:52.460747;mvtec_AD/screw;cont_30pct_none;0.3;none;10;10;10;3;0;160;41;119;3;5;99;0.5880;0.8134;0.8530;0.1345;0.1345;-0.0931;;7.43
2026-02-14T12:55:00.549823;mvtec_AD/screw;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;79;160;41;119;3;5;99;0.5778;0.8100;0.8530;0.1345;0.1429;-0.1033;-0.1101;8.09
2026-02-14T12:55:08.177752;mvtec_AD/screw;cont_0pct_none;0.0;none;10;10;10;0;0;160;41;119;4;5;80;0.6196;0.8162;0.8655;0.0336;0.1597;;;7.51
2026-02-14T12:55:15.303214;mvtec_AD/screw;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;1568;160;41;119;4;5;80;0.5468;0.7905;0.8655;0.0504;0.1765;-0.0728;;7.12
