timestamp;dataset;config;contamination_rate;purification_method;train_limit;n_train_original;n_train_after_purification;n_contaminated;n_patches_removed;n_test;n_normal_test;n_anomaly_test;seed;knn_k;percentile_threshold;img_auroc;img_aupr;img_f1max;tpr_fpr1;tpr_fpr5;auroc_delta_vs_clean;recovery_rate;inference_time_s
2026-02-14T14:49:45.096842;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;1;10;95;0.9631;0.9868;0.9485;0.8980;0.9184;-0.0136;0.0000;4.09
2026-02-14T14:49:48.406153;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;2;1;95;0.9708;0.9901;0.9684;0.9388;0.9388;;;3.25
2026-02-14T14:49:52.412494;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;391;70;21;49;2;1;95;0.9796;0.9926;0.9684;0.9388;0.9388;0.0087;;4.00
2026-02-14T14:49:55.680124;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;2;1;95;0.9077;0.9707;0.9362;0.8776;0.8980;-0.0632;;3.26
2026-02-14T14:49:59.690723;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;2;1;95;0.9708;0.9904;0.9691;0.9388;0.9592;0.0000;1.0000;4.01
2026-02-14T14:50:03.032858;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;2;3;95;0.9718;0.9903;0.9684;0.9388;0.9388;;;3.28
2026-02-14T14:50:07.074755;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;2;3;95;0.9806;0.9931;0.9792;0.9592;0.9592;0.0087;;4.04
2026-02-14T14:50:10.333635;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;2;3;95;0.8999;0.9681;0.9348;0.8776;0.8776;-0.0719;;3.25
2026-02-14T14:50:14.398800;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;2;3;95;0.9621;0.9876;0.9684;0.9388;0.9388;-0.0097;0.8649;4.06
2026-02-14T14:50:17.756421;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;2;5;95;0.9699;0.9899;0.9691;0.9388;0.9592;;;3.30
2026-02-14T14:50:21.825058;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;2;5;95;0.9776;0.9923;0.9792;0.9592;0.9592;0.0078;;4.07
2026-02-14T14:50:25.101938;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;2;5;95;0.9223;0.9745;0.9348;0.8776;0.8776;-0.0476;;3.26
2026-02-14T14:50:29.240266;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;2;5;95;0.9670;0.9889;0.9684;0.9388;0.9388;-0.0029;0.9388;4.13
2026-02-14T14:50:32.660097;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;2;7;95;0.9767;0.9918;0.9691;0.9388;0.9592;;;3.36
2026-02-14T14:50:36.749807;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;2;7;95;0.9796;0.9928;0.9792;0.9592;0.9592;0.0029;;4.09
2026-02-14T14:50:40.050594;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;2;7;95;0.9378;0.9790;0.9462;0.8980;0.8980;-0.0389;;3.29
2026-02-14T14:50:44.066992;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;2;7;95;0.9699;0.9896;0.9684;0.9388;0.9388;-0.0068;0.8250;4.01
2026-02-14T14:50:47.412719;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;2;10;95;0.9747;0.9912;0.9691;0.9388;0.9592;;;3.28
2026-02-14T14:50:51.523521;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;2;10;95;0.9767;0.9919;0.9792;0.9592;0.9592;0.0019;;4.11
2026-02-14T14:50:54.836878;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;2;10;95;0.9631;0.9870;0.9574;0.9184;0.9184;-0.0117;;3.30
2026-02-14T14:50:59.017682;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;2;10;95;0.9699;0.9896;0.9684;0.9388;0.9388;-0.0049;0.5833;4.18
2026-02-14T14:51:02.350264;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;3;1;95;0.9767;0.9920;0.9792;0.9592;0.9592;;;3.27
2026-02-14T14:51:06.439125;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;3;1;95;0.9718;0.9904;0.9691;0.9388;0.9592;-0.0049;;4.09
2026-02-14T14:51:09.699678;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;3;1;95;0.9135;0.9724;0.9362;0.8776;0.8980;-0.0632;;3.25
2026-02-14T14:51:13.708435;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;3;1;95;0.9728;0.9906;0.9684;0.9388;0.9388;-0.0039;0.9385;4.01
2026-02-14T14:51:17.059516;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;3;3;95;0.9747;0.9912;0.9691;0.9592;0.9592;;;3.29
2026-02-14T14:51:21.156415;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;3;3;95;0.9767;0.9918;0.9691;0.9592;0.9592;0.0019;;4.09
2026-02-14T14:51:24.478224;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;3;3;95;0.9116;0.9714;0.9348;0.8776;0.8776;-0.0632;;3.31
2026-02-14T14:51:28.559404;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;3;3;95;0.9728;0.9906;0.9684;0.9388;0.9388;-0.0019;0.9692;4.08
2026-02-14T14:51:31.950656;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;3;5;95;0.9767;0.9918;0.9691;0.9388;0.9592;;;3.33
2026-02-14T14:51:36.052376;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;3;5;95;0.9767;0.9918;0.9691;0.9388;0.9592;0.0000;;4.10
2026-02-14T14:51:39.451870;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;3;5;95;0.9456;0.9813;0.9375;0.8776;0.8980;-0.0311;;3.39
2026-02-14T14:51:43.565675;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;3;5;95;0.9747;0.9911;0.9684;0.9388;0.9388;-0.0019;0.9375;4.11
2026-02-14T14:51:46.936490;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;3;7;95;0.9786;0.9923;0.9691;0.9388;0.9592;;;3.31
2026-02-14T14:51:51.073458;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;3;7;95;0.9796;0.9926;0.9691;0.9388;0.9592;0.0010;;4.13
2026-02-14T14:51:54.366428;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;3;7;95;0.9621;0.9869;0.9574;0.9184;0.9184;-0.0165;;3.28
2026-02-14T14:51:58.414368;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;3;7;95;0.9786;0.9922;0.9684;0.9388;0.9388;0.0000;1.0000;4.04
2026-02-14T14:52:01.771394;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;3;10;95;0.9796;0.9926;0.9691;0.9388;0.9592;;;3.29
2026-02-14T14:52:05.876354;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;3;10;95;0.9796;0.9926;0.9691;0.9388;0.9592;0.0000;;4.10
2026-02-14T14:52:09.177302;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;3;10;95;0.9738;0.9902;0.9574;0.9184;0.9184;-0.0058;;3.29
2026-02-14T14:52:13.298337;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;3;10;95;0.9796;0.9926;0.9684;0.9388;0.9388;0.0000;1.0000;4.12
2026-02-14T14:52:16.644078;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;4;1;95;0.9796;0.9927;0.9792;0.9592;0.9592;;;3.28
2026-02-14T14:52:20.711543;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;4;1;95;0.9738;0.9911;0.9792;0.9592;0.9592;-0.0058;;4.06
2026-02-14T14:52:24.049837;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;4;1;95;0.9174;0.9736;0.9462;0.8980;0.8980;-0.0622;;3.33
2026-02-14T14:52:28.114891;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;4;1;95;0.9786;0.9925;0.9792;0.9592;0.9592;-0.0010;0.9844;4.06
2026-02-14T14:52:31.515736;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;4;3;95;0.9757;0.9917;0.9792;0.9592;0.9592;;;3.33
2026-02-14T14:52:35.591537;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;4;3;95;0.9796;0.9928;0.9792;0.9592;0.9592;0.0039;;4.07
2026-02-14T14:52:38.860475;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;4;3;95;0.9135;0.9725;0.9462;0.8980;0.8980;-0.0622;;3.26
2026-02-14T14:52:43.061517;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;4;3;95;0.9757;0.9919;0.9792;0.9592;0.9592;0.0000;1.0000;4.20
2026-02-14T14:52:46.388300;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;4;5;95;0.9796;0.9928;0.9792;0.9592;0.9592;;;3.26
2026-02-14T14:52:50.406394;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;4;5;95;0.9815;0.9933;0.9792;0.9592;0.9592;0.0019;;4.02
2026-02-14T14:52:53.682781;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;4;5;95;0.9378;0.9800;0.9574;0.9184;0.9184;-0.0418;;3.27
2026-02-14T14:52:57.712030;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;4;5;95;0.9786;0.9926;0.9792;0.9592;0.9592;-0.0010;0.9767;4.03
2026-02-14T14:53:01.001209;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;4;7;95;0.9806;0.9930;0.9792;0.9592;0.9592;;;3.23
2026-02-14T14:53:05.035572;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;4;7;95;0.9796;0.9928;0.9792;0.9592;0.9592;-0.0010;;4.03
2026-02-14T14:53:08.284013;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;4;7;95;0.9718;0.9898;0.9583;0.9388;0.9388;-0.0087;;3.24
2026-02-14T14:53:12.353001;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;4;7;95;0.9796;0.9929;0.9792;0.9592;0.9592;-0.0010;0.8889;4.06
2026-02-14T14:53:15.654905;btad/01;cont_0pct_none;0.0;none;10;10;10;0;0;70;21;49;4;10;95;0.9806;0.9931;0.9792;0.9592;0.9592;;;3.24
2026-02-14T14:53:19.771973;btad/01;cont_0pct_loo_patch;0.0;loo_patch;10;10;10;0;392;70;21;49;4;10;95;0.9767;0.9919;0.9792;0.9592;0.9592;-0.0039;;4.11
2026-02-14T14:53:23.021209;btad/01;cont_30pct_none;0.3;none;10;10;10;3;0;70;21;49;4;10;95;0.9786;0.9926;0.9792;0.9592;0.9592;-0.0019;;3.24
2026-02-14T14:53:27.122995;btad/01;cont_30pct_loo_patch;0.3;loo_patch;10;10;10;3;392;70;21;49;4;10;95;0.9786;0.9926;0.9792;0.9592;0.9592;-0.0019;0.0000;4.10
